#    L    TT             EE             TE             PP             TP          
   872    0.21370E+04    0.14769E+02    0.32924E+02    0.27835E+06    0.13555E+03
   873    0.21272E+04    0.14977E+02    0.34231E+02    0.27776E+06    0.13477E+03
   874    0.21172E+04    0.15190E+02    0.35511E+02    0.27718E+06    0.13398E+03
   875    0.21071E+04    0.15407E+02    0.36766E+02    0.27660E+06    0.13318E+03
   876    0.20969E+04    0.15629E+02    0.37996E+02    0.27602E+06    0.13239E+03
   877    0.20867E+04    0.15854E+02    0.39199E+02    0.27544E+06    0.13159E+03
   878    0.20763E+04    0.16084E+02    0.40375E+02    0.27486E+06    0.13079E+03
   879    0.20658E+04    0.16319E+02    0.41524E+02    0.27428E+06    0.12999E+03
   880    0.20553E+04    0.16557E+02    0.42646E+02    0.27371E+06    0.12918E+03
   881    0.20446E+04    0.16798E+02    0.43739E+02    0.27314E+06    0.12838E+03
   882    0.20338E+04    0.17044E+02    0.44804E+02    0.27257E+06    0.12757E+03
   883    0.20230E+04    0.17294E+02    0.45839E+02    0.27200E+06    0.12676E+03
   884    0.20120E+04    0.17547E+02    0.46847E+02    0.27143E+06    0.12595E+03
   885    0.20009E+04    0.17804E+02    0.47825E+02    0.27086E+06    0.12513E+03
   886    0.19898E+04    0.18065E+02    0.48773E+02    0.27030E+06    0.12432E+03
   887    0.19786E+04    0.18328E+02    0.49691E+02    0.26973E+06    0.12350E+03
   888    0.19674E+04    0.18595E+02    0.50579E+02    0.26917E+06    0.12268E+03
   889    0.19560E+04    0.18864E+02    0.51436E+02    0.26861E+06    0.12186E+03
   890    0.19445E+04    0.19138E+02    0.52262E+02    0.26805E+06    0.12104E+03
   891    0.19331E+04    0.19414E+02    0.53057E+02    0.26750E+06    0.12021E+03
   892    0.19216E+04    0.19692E+02    0.53823E+02    0.26694E+06    0.11939E+03
   893    0.19100E+04    0.19974E+02    0.54556E+02    0.26639E+06    0.11856E+03
   894    0.18984E+04    0.20257E+02    0.55258E+02    0.26583E+06    0.11773E+03
   895    0.18867E+04    0.20543E+02    0.55930E+02    0.26528E+06    0.11691E+03
   896    0.18750E+04    0.20832E+02    0.56569E+02    0.26473E+06    0.11608E+03
   897    0.18631E+04    0.21123E+02    0.57177E+02    0.26418E+06    0.11525E+03
   898    0.18514E+04    0.21416E+02    0.57753E+02    0.26364E+06    0.11441E+03
   899    0.18396E+04    0.21711E+02    0.58296E+02    0.26309E+06    0.11358E+03
   900    0.18276E+04    0.22008E+02    0.58808E+02    0.26255E+06    0.11275E+03
   901    0.18158E+04    0.22306E+02    0.59288E+02    0.26201E+06    0.11191E+03
   902    0.18039E+04    0.22607E+02    0.59735E+02    0.26147E+06    0.11108E+03
   903    0.17918E+04    0.22908E+02    0.60150E+02    0.26093E+06    0.11024E+03
   904    0.17799E+04    0.23211E+02    0.60532E+02    0.26039E+06    0.10941E+03
   905    0.17679E+04    0.23516E+02    0.60881E+02    0.25985E+06    0.10857E+03
   906    0.17559E+04    0.23821E+02    0.61197E+02    0.25932E+06    0.10773E+03
   907    0.17439E+04    0.24127E+02    0.61480E+02    0.25878E+06    0.10690E+03
   908    0.17320E+04    0.24434E+02    0.61731E+02    0.25825E+06    0.10606E+03
   909    0.17200E+04    0.24741E+02    0.61949E+02    0.25772E+06    0.10522E+03
   910    0.17080E+04    0.25051E+02    0.62135E+02    0.25719E+06    0.10438E+03
   911    0.16960E+04    0.25359E+02    0.62287E+02    0.25666E+06    0.10355E+03
   912    0.16840E+04    0.25669E+02    0.62407E+02    0.25613E+06    0.10271E+03
   913    0.16717E+04    0.25978E+02    0.62493E+02    0.25561E+06    0.10187E+03
   914    0.16598E+04    0.26288E+02    0.62549E+02    0.25508E+06    0.10103E+03
   915    0.16478E+04    0.26597E+02    0.62571E+02    0.25456E+06    0.10020E+03
   916    0.16359E+04    0.26906E+02    0.62561E+02    0.25404E+06    0.99359E+02
   917    0.16240E+04    0.27216E+02    0.62520E+02    0.25352E+06    0.98522E+02
   918    0.16121E+04    0.27525E+02    0.62445E+02    0.25300E+06    0.97687E+02
   919    0.16003E+04    0.27833E+02    0.62339E+02    0.25249E+06    0.96851E+02
   920    0.15885E+04    0.28141E+02    0.62200E+02    0.25197E+06    0.96017E+02
   921    0.15768E+04    0.28448E+02    0.62029E+02    0.25145E+06    0.95183E+02
   922    0.15650E+04    0.28754E+02    0.61827E+02    0.25094E+06    0.94350E+02
   923    0.15533E+04    0.29058E+02    0.61594E+02    0.25043E+06    0.93517E+02
   924    0.15416E+04    0.29362E+02    0.61329E+02    0.24992E+06    0.92686E+02
   925    0.15301E+04    0.29664E+02    0.61033E+02    0.24941E+06    0.91856E+02
   926    0.15185E+04    0.29966E+02    0.60707E+02    0.24890E+06    0.91026E+02
   927    0.15071E+04    0.30266E+02    0.60350E+02    0.24840E+06    0.90198E+02
   928    0.14957E+04    0.30564E+02    0.59962E+02    0.24789E+06    0.89372E+02
   929    0.14843E+04    0.30860E+02    0.59545E+02    0.24739E+06    0.88546E+02
   930    0.14730E+04    0.31154E+02    0.59098E+02    0.24689E+06    0.87722E+02
   931    0.14618E+04    0.31447E+02    0.58621E+02    0.24638E+06    0.86899E+02
   932    0.14507E+04    0.31737E+02    0.58115E+02    0.24588E+06    0.86078E+02
   933    0.14396E+04    0.32024E+02    0.57581E+02    0.24539E+06    0.85259E+02
   934    0.14286E+04    0.32311E+02    0.57019E+02    0.24489E+06    0.84441E+02
   935    0.14177E+04    0.32594E+02    0.56427E+02    0.24439E+06    0.83625E+02
   936    0.14069E+04    0.32874E+02    0.55807E+02    0.24390E+06    0.82811E+02
   937    0.13961E+04    0.33153E+02    0.55160E+02    0.24341E+06    0.81999E+02
   938    0.13855E+04    0.33429E+02    0.54486E+02    0.24291E+06    0.81189E+02
   939    0.13750E+04    0.33700E+02    0.53784E+02    0.24242E+06    0.80380E+02
   940    0.13644E+04    0.33970E+02    0.53057E+02    0.24193E+06    0.79574E+02
   941    0.13541E+04    0.34236E+02    0.52302E+02    0.24145E+06    0.78771E+02
   942    0.13438E+04    0.34499E+02    0.51522E+02    0.24096E+06    0.77969E+02
   943    0.13337E+04    0.34758E+02    0.50717E+02    0.24047E+06    0.77170E+02
   944    0.13236E+04    0.35014E+02    0.49885E+02    0.23999E+06    0.76373E+02
   945    0.13137E+04    0.35266E+02    0.49030E+02    0.23951E+06    0.75579E+02
   946    0.13039E+04    0.35515E+02    0.48150E+02    0.23902E+06    0.74787E+02
   947    0.12941E+04    0.35760E+02    0.47247E+02    0.23854E+06    0.73998E+02
   948    0.12843E+04    0.36002E+02    0.46320E+02    0.23806E+06    0.73212E+02
   949    0.12749E+04    0.36239E+02    0.45371E+02    0.23758E+06    0.72429E+02
   950    0.12654E+04    0.36473E+02    0.44399E+02    0.23711E+06    0.71648E+02
   951    0.12562E+04    0.36703E+02    0.43405E+02    0.23663E+06    0.70871E+02
   952    0.12470E+04    0.36929E+02    0.42391E+02    0.23616E+06    0.70096E+02
   953    0.12380E+04    0.37149E+02    0.41355E+02    0.23568E+06    0.69325E+02
   954    0.12291E+04    0.37366E+02    0.40298E+02    0.23521E+06    0.68556E+02
   955    0.12202E+04    0.37578E+02    0.39221E+02    0.23474E+06    0.67791E+02
   956    0.12115E+04    0.37786E+02    0.38124E+02    0.23427E+06    0.67028E+02
   957    0.12030E+04    0.37988E+02    0.37010E+02    0.23380E+06    0.66269E+02
   958    0.11945E+04    0.38185E+02    0.35875E+02    0.23334E+06    0.65513E+02
   959    0.11863E+04    0.38379E+02    0.34722E+02    0.23287E+06    0.64761E+02
   960    0.11781E+04    0.38568E+02    0.33554E+02    0.23240E+06    0.64011E+02
   961    0.11700E+04    0.38751E+02    0.32367E+02    0.23194E+06    0.63265E+02
   962    0.11622E+04    0.38930E+02    0.31165E+02    0.23148E+06    0.62522E+02
   963    0.11544E+04    0.39104E+02    0.29946E+02    0.23102E+06    0.61783E+02
   964    0.11468E+04    0.39272E+02    0.28713E+02    0.23056E+06    0.61047E+02
   965    0.11393E+04    0.39435E+02    0.27464E+02    0.23010E+06    0.60314E+02
   966    0.11320E+04    0.39593E+02    0.26202E+02    0.22964E+06    0.59585E+02
   967    0.11248E+04    0.39747E+02    0.24926E+02    0.22918E+06    0.58859E+02
   968    0.11177E+04    0.39893E+02    0.23637E+02    0.22873E+06    0.58137E+02
   969    0.11108E+04    0.40034E+02    0.22336E+02    0.22827E+06    0.57418E+02
   970    0.11041E+04    0.40171E+02    0.21022E+02    0.22782E+06    0.56703E+02
   971    0.10974E+04    0.40302E+02    0.19697E+02    0.22737E+06    0.55991E+02
   972    0.10909E+04    0.40426E+02    0.18362E+02    0.22692E+06    0.55283E+02
   973    0.10845E+04    0.40545E+02    0.17015E+02    0.22647E+06    0.54579E+02
   974    0.10783E+04    0.40659E+02    0.15659E+02    0.22602E+06    0.53879E+02
   975    0.10723E+04    0.40767E+02    0.14294E+02    0.22557E+06    0.53182E+02
   976    0.10664E+04    0.40868E+02    0.12920E+02    0.22512E+06    0.52489E+02
   977    0.10607E+04    0.40964E+02    0.11539E+02    0.22468E+06    0.51800E+02
   978    0.10550E+04    0.41055E+02    0.10151E+02    0.22424E+06    0.51115E+02
   979    0.10497E+04    0.41140E+02    0.87558E+01    0.22379E+06    0.50433E+02
   980    0.10444E+04    0.41218E+02    0.73545E+01    0.22335E+06    0.49756E+02
   981    0.10392E+04    0.41290E+02    0.59474E+01    0.22291E+06    0.49082E+02
   982    0.10342E+04    0.41357E+02    0.45356E+01    0.22247E+06    0.48412E+02
   983    0.10294E+04    0.41417E+02    0.31191E+01    0.22203E+06    0.47747E+02
   984    0.10246E+04    0.41470E+02    0.16987E+01    0.22159E+06    0.47085E+02
   985    0.10201E+04    0.41519E+02    0.27483E+00    0.22116E+06    0.46428E+02
   986    0.10157E+04    0.41561E+02   -0.11516E+01    0.22072E+06    0.45774E+02
   987    0.10114E+04    0.41597E+02   -0.25806E+01    0.22029E+06    0.45125E+02
   988    0.10073E+04    0.41628E+02   -0.40111E+01    0.21986E+06    0.44480E+02
   989    0.10034E+04    0.41651E+02   -0.54417E+01    0.21942E+06    0.43839E+02
   990    0.99958E+03    0.41672E+02   -0.68740E+01    0.21899E+06    0.43203E+02
   991    0.99593E+03    0.41684E+02   -0.83058E+01    0.21856E+06    0.42570E+02
   992    0.99243E+03    0.41690E+02   -0.97372E+01    0.21814E+06    0.41942E+02
   993    0.98900E+03    0.41689E+02   -0.11168E+02    0.21771E+06    0.41318E+02
   994    0.98578E+03    0.41684E+02   -0.12595E+02    0.21728E+06    0.40699E+02
   995    0.98279E+03    0.41672E+02   -0.14021E+02    0.21686E+06    0.40084E+02
   996    0.97986E+03    0.41652E+02   -0.15444E+02    0.21643E+06    0.39473E+02
   997    0.97709E+03    0.41629E+02   -0.16864E+02    0.21601E+06    0.38867E+02
   998    0.97445E+03    0.41598E+02   -0.18279E+02    0.21559E+06    0.38266E+02
   999    0.97197E+03    0.41562E+02   -0.19690E+02    0.21517E+06    0.37669E+02
  1000    0.96962E+03    0.41520E+02   -0.21097E+02    0.21475E+06    0.37076E+02
  1001    0.96743E+03    0.41472E+02   -0.22496E+02    0.21433E+06    0.36488E+02
  1002    0.96530E+03    0.41417E+02   -0.23890E+02    0.21391E+06    0.35905E+02
  1003    0.96340E+03    0.41357E+02   -0.25277E+02    0.21349E+06    0.35326E+02
  1004    0.96164E+03    0.41291E+02   -0.26657E+02    0.21308E+06    0.34752E+02
  1005    0.96010E+03    0.41219E+02   -0.28027E+02    0.21266E+06    0.34183E+02
  1006    0.95863E+03    0.41140E+02   -0.29391E+02    0.21225E+06    0.33618E+02
  1007    0.95724E+03    0.41056E+02   -0.30745E+02    0.21183E+06    0.33058E+02
  1008    0.95577E+03    0.40966E+02   -0.32089E+02    0.21142E+06    0.32502E+02
  1009    0.95467E+03    0.40870E+02   -0.33423E+02    0.21101E+06    0.31952E+02
  1010    0.95372E+03    0.40770E+02   -0.34747E+02    0.21060E+06    0.31406E+02
  1011    0.95283E+03    0.40664E+02   -0.36060E+02    0.21019E+06    0.30864E+02
  1012    0.95210E+03    0.40552E+02   -0.37362E+02    0.20979E+06    0.30328E+02
  1013    0.95151E+03    0.40435E+02   -0.38651E+02    0.20938E+06    0.29796E+02
  1014    0.95107E+03    0.40312E+02   -0.39929E+02    0.20897E+06    0.29269E+02
  1015    0.95063E+03    0.40184E+02   -0.41193E+02    0.20857E+06    0.28746E+02
  1016    0.95042E+03    0.40050E+02   -0.42445E+02    0.20817E+06    0.28229E+02
  1017    0.95035E+03    0.39912E+02   -0.43683E+02    0.20776E+06    0.27716E+02
  1018    0.95035E+03    0.39767E+02   -0.44906E+02    0.20736E+06    0.27208E+02
  1019    0.95043E+03    0.39619E+02   -0.46116E+02    0.20696E+06    0.26705E+02
  1020    0.95073E+03    0.39463E+02   -0.47310E+02    0.20656E+06    0.26207E+02
  1021    0.95110E+03    0.39303E+02   -0.48489E+02    0.20616E+06    0.25714E+02
  1022    0.95155E+03    0.39138E+02   -0.49653E+02    0.20577E+06    0.25225E+02
  1023    0.95215E+03    0.38968E+02   -0.50797E+02    0.20537E+06    0.24741E+02
  1024    0.95282E+03    0.38792E+02   -0.51927E+02    0.20497E+06    0.24263E+02
  1025    0.95356E+03    0.38613E+02   -0.53036E+02    0.20458E+06    0.23789E+02
  1026    0.95468E+03    0.38428E+02   -0.54130E+02    0.20418E+06    0.23320E+02
  1027    0.95565E+03    0.38240E+02   -0.55205E+02    0.20379E+06    0.22856E+02
  1028    0.95670E+03    0.38047E+02   -0.56261E+02    0.20340E+06    0.22396E+02
  1029    0.95789E+03    0.37849E+02   -0.57300E+02    0.20301E+06    0.21942E+02
  1030    0.95916E+03    0.37647E+02   -0.58319E+02    0.20262E+06    0.21493E+02
  1031    0.96036E+03    0.37440E+02   -0.59317E+02    0.20223E+06    0.21049E+02
  1032    0.96185E+03    0.37228E+02   -0.60299E+02    0.20184E+06    0.20610E+02
  1033    0.96335E+03    0.37013E+02   -0.61260E+02    0.20146E+06    0.20175E+02
  1034    0.96507E+03    0.36795E+02   -0.62201E+02    0.20107E+06    0.19746E+02
  1035    0.96680E+03    0.36571E+02   -0.63121E+02    0.20069E+06    0.19322E+02
  1036    0.96860E+03    0.36343E+02   -0.64022E+02    0.20030E+06    0.18903E+02
  1037    0.97047E+03    0.36113E+02   -0.64901E+02    0.19992E+06    0.18488E+02
  1038    0.97250E+03    0.35879E+02   -0.65759E+02    0.19954E+06    0.18079E+02
  1039    0.97460E+03    0.35641E+02   -0.66593E+02    0.19916E+06    0.17675E+02
  1040    0.97664E+03    0.35399E+02   -0.67407E+02    0.19878E+06    0.17276E+02
  1041    0.97889E+03    0.35154E+02   -0.68196E+02    0.19840E+06    0.16883E+02
  1042    0.98115E+03    0.34905E+02   -0.68965E+02    0.19802E+06    0.16494E+02
  1043    0.98349E+03    0.34654E+02   -0.69709E+02    0.19764E+06    0.16110E+02
  1044    0.98598E+03    0.34398E+02   -0.70432E+02    0.19726E+06    0.15732E+02
  1045    0.98840E+03    0.34142E+02   -0.71134E+02    0.19689E+06    0.15359E+02
  1046    0.99097E+03    0.33881E+02   -0.71808E+02    0.19651E+06    0.14991E+02
  1047    0.99362E+03    0.33617E+02   -0.72468E+02    0.19614E+06    0.14628E+02
  1048    0.99619E+03    0.33350E+02   -0.73099E+02    0.19577E+06    0.14270E+02
  1049    0.99892E+03    0.33082E+02   -0.73702E+02    0.19540E+06    0.13917E+02
  1050    0.10017E+04    0.32810E+02   -0.74284E+02    0.19503E+06    0.13570E+02
  1051    0.10045E+04    0.32536E+02   -0.74845E+02    0.19466E+06    0.13228E+02
  1052    0.10074E+04    0.32260E+02   -0.75377E+02    0.19429E+06    0.12891E+02
  1053    0.10102E+04    0.31981E+02   -0.75888E+02    0.19392E+06    0.12559E+02
  1054    0.10131E+04    0.31701E+02   -0.76378E+02    0.19355E+06    0.12233E+02
  1055    0.10160E+04    0.31419E+02   -0.76840E+02    0.19319E+06    0.11911E+02
  1056    0.10190E+04    0.31135E+02   -0.77280E+02    0.19282E+06    0.11595E+02
  1057    0.10220E+04    0.30849E+02   -0.77692E+02    0.19246E+06    0.11284E+02
  1058    0.10252E+04    0.30562E+02   -0.78082E+02    0.19209E+06    0.10978E+02
  1059    0.10284E+04    0.30273E+02   -0.78443E+02    0.19173E+06    0.10677E+02
  1060    0.10315E+04    0.29982E+02   -0.78784E+02    0.19137E+06    0.10381E+02
  1061    0.10347E+04    0.29691E+02   -0.79095E+02    0.19101E+06    0.10091E+02
  1062    0.10379E+04    0.29399E+02   -0.79385E+02    0.19065E+06    0.98051E+01
  1063    0.10410E+04    0.29105E+02   -0.79647E+02    0.19029E+06    0.95244E+01
  1064    0.10442E+04    0.28811E+02   -0.79894E+02    0.18993E+06    0.92488E+01
  1065    0.10475E+04    0.28515E+02   -0.80113E+02    0.18957E+06    0.89781E+01
  1066    0.10506E+04    0.28219E+02   -0.80302E+02    0.18922E+06    0.87125E+01
  1067    0.10540E+04    0.27923E+02   -0.80463E+02    0.18886E+06    0.84518E+01
  1068    0.10572E+04    0.27625E+02   -0.80602E+02    0.18851E+06    0.81960E+01
  1069    0.10605E+04    0.27329E+02   -0.80727E+02    0.18815E+06    0.79452E+01
  1070    0.10638E+04    0.27030E+02   -0.80823E+02    0.18780E+06    0.76993E+01
  1071    0.10670E+04    0.26733E+02   -0.80890E+02    0.18745E+06    0.74583E+01
  1072    0.10703E+04    0.26435E+02   -0.80928E+02    0.18709E+06    0.72222E+01
  1073    0.10736E+04    0.26138E+02   -0.80944E+02    0.18674E+06    0.69909E+01
  1074    0.10769E+04    0.25841E+02   -0.80939E+02    0.18639E+06    0.67645E+01
  1075    0.10801E+04    0.25543E+02   -0.80912E+02    0.18605E+06    0.65430E+01
  1076    0.10834E+04    0.25247E+02   -0.80856E+02    0.18570E+06    0.63262E+01
  1077    0.10867E+04    0.24951E+02   -0.80785E+02    0.18535E+06    0.61143E+01
  1078    0.10898E+04    0.24656E+02   -0.80671E+02    0.18501E+06    0.59071E+01
  1079    0.10930E+04    0.24361E+02   -0.80549E+02    0.18466E+06    0.57047E+01
  1080    0.10962E+04    0.24067E+02   -0.80406E+02    0.18432E+06    0.55071E+01
  1081    0.10993E+04    0.23775E+02   -0.80233E+02    0.18397E+06    0.53141E+01
  1082    0.11024E+04    0.23484E+02   -0.80038E+02    0.18363E+06    0.51260E+01
  1083    0.11055E+04    0.23193E+02   -0.79822E+02    0.18329E+06    0.49425E+01
  1084    0.11086E+04    0.22904E+02   -0.79583E+02    0.18295E+06    0.47637E+01
  1085    0.11117E+04    0.22617E+02   -0.79316E+02    0.18261E+06    0.45895E+01
  1086    0.11147E+04    0.22332E+02   -0.79041E+02    0.18227E+06    0.44201E+01
  1087    0.11177E+04    0.22048E+02   -0.78721E+02    0.18193E+06    0.42552E+01
  1088    0.11206E+04    0.21764E+02   -0.78395E+02    0.18159E+06    0.40950E+01
  1089    0.11235E+04    0.21484E+02   -0.78039E+02    0.18125E+06    0.39394E+01
  1090    0.11264E+04    0.21206E+02   -0.77676E+02    0.18092E+06    0.37883E+01
  1091    0.11292E+04    0.20929E+02   -0.77276E+02    0.18058E+06    0.36419E+01
  1092    0.11321E+04    0.20653E+02   -0.76861E+02    0.18025E+06    0.35000E+01
  1093    0.11348E+04    0.20382E+02   -0.76424E+02    0.17991E+06    0.33626E+01
  1094    0.11373E+04    0.20111E+02   -0.75972E+02    0.17958E+06    0.32298E+01
  1095    0.11401E+04    0.19845E+02   -0.75505E+02    0.17925E+06    0.31014E+01
  1096    0.11426E+04    0.19579E+02   -0.75009E+02    0.17892E+06    0.29776E+01
  1097    0.11452E+04    0.19317E+02   -0.74490E+02    0.17859E+06    0.28582E+01
  1098    0.11477E+04    0.19057E+02   -0.73957E+02    0.17826E+06    0.27433E+01
  1099    0.11501E+04    0.18801E+02   -0.73408E+02    0.17793E+06    0.26328E+01
  1100    0.11525E+04    0.18548E+02   -0.72837E+02    0.17760E+06    0.25267E+01
